"","site_no","Date","agency_cd","PRCP","SNOW","SNWD"
"3189","US1CASB0001",2017-02-11,"NOAA",183,NA,NA
"3190","US1CASB0011",2017-02-11,"NOAA",178,NA,NA
"3191","US1CASB0001",2017-02-12,"NOAA",8,NA,NA
"3192","US1CASB0011",2017-02-12,"NOAA",8,NA,NA
"3193","US1CASB0001",2017-02-13,"NOAA",3,NA,NA
"3194","US1CASB0011",2017-02-13,"NOAA",5,NA,NA
"3195","US1CASB0001",2017-02-14,"NOAA",0,NA,NA
"3196","US1CASB0011",2017-02-14,"NOAA",0,0,NA
"3197","US1CASB0001",2017-02-15,"NOAA",0,0,NA
"3198","US1CASB0011",2017-02-15,"NOAA",0,0,NA
"3199","US1CASB0001",2017-02-16,"NOAA",0,0,NA
"3200","US1CASB0011",2017-02-16,"NOAA",0,0,NA
"3201","US1CASB0001",2017-02-17,"NOAA",229,NA,NA
"3202","US1CASB0011",2017-02-17,"NOAA",262,NA,NA
"3203","US1CASB0001",2017-02-18,"NOAA",935,NA,NA
"3204","US1CASB0011",2017-02-18,"NOAA",1265,NA,NA
"3205","US1CASB0001",2017-02-19,"NOAA",5,NA,NA
"3206","US1CASB0011",2017-02-19,"NOAA",5,NA,NA
"3207","US1CASB0001",2017-02-20,"NOAA",226,NA,NA
"3208","US1CASB0011",2017-02-20,"NOAA",218,NA,NA
"3209","US1CASB0001",2017-02-21,"NOAA",74,NA,NA
"3210","US1CASB0011",2017-02-21,"NOAA",53,NA,NA
"3211","US1CASB0001",2017-02-22,"NOAA",8,NA,NA
"3212","US1CASB0011",2017-02-22,"NOAA",5,NA,NA
"3213","US1CASB0001",2017-02-23,"NOAA",0,0,NA
"3214","US1CASB0011",2017-02-23,"NOAA",0,0,NA
"3215","US1CASB0001",2017-02-24,"NOAA",0,0,NA
"3216","US1CASB0011",2017-02-24,"NOAA",0,0,NA
"3217","US1CASB0001",2017-02-25,"NOAA",0,0,NA
"3218","US1CASB0011",2017-02-25,"NOAA",0,0,NA
"3219","US1CASB0001",2017-02-26,"NOAA",36,NA,NA
"3220","US1CASB0011",2017-02-26,"NOAA",36,NA,NA
"3221","US1CASB0001",2017-02-27,"NOAA",8,NA,NA
"3222","US1CASB0011",2017-02-27,"NOAA",8,NA,NA
"3223","US1CASB0001",2017-02-28,"NOAA",0,0,NA
"3224","US1CASB0011",2017-02-28,"NOAA",0,0,NA
"3225","US1CASB0001",2017-03-01,"NOAA",0,0,NA
"3226","US1CASB0011",2017-03-01,"NOAA",0,0,NA
"3227","US1CASB0001",2017-03-02,"NOAA",0,0,NA
"3228","US1CASB0011",2017-03-02,"NOAA",0,0,NA
"3229","US1CASB0001",2017-03-03,"NOAA",0,0,NA
"3230","US1CASB0011",2017-03-03,"NOAA",0,0,NA
"3231","US1CASB0001",2017-03-04,"NOAA",0,0,NA
"3232","US1CASB0011",2017-03-04,"NOAA",0,0,NA
"3233","US1CASB0001",2017-03-05,"NOAA",0,0,NA
"3234","US1CASB0011",2017-03-05,"NOAA",0,0,NA
"3235","US1CASB0001",2017-03-06,"NOAA",56,NA,NA
"3236","US1CASB0011",2017-03-06,"NOAA",53,NA,NA
"3237","US1CASB0001",2017-03-07,"NOAA",0,0,NA
"3238","US1CASB0011",2017-03-07,"NOAA",0,0,NA
"3239","US1CASB0001",2017-03-08,"NOAA",0,0,NA
"3240","US1CASB0011",2017-03-08,"NOAA",0,0,NA
"3241","US1CASB0001",2017-03-09,"NOAA",0,0,NA
"3242","US1CASB0011",2017-03-09,"NOAA",0,0,NA
"3243","US1CASB0001",2017-03-10,"NOAA",0,0,NA
"3244","US1CASB0011",2017-03-10,"NOAA",0,0,NA
"3245","US1CASB0001",2017-03-11,"NOAA",0,0,NA
"3246","US1CASB0011",2017-03-11,"NOAA",0,0,NA
"3247","US1CASB0001",2017-03-12,"NOAA",0,0,NA
"3248","US1CASB0011",2017-03-12,"NOAA",0,0,NA
"3249","US1CASB0001",2017-03-13,"NOAA",0,0,NA
"3250","US1CASB0011",2017-03-13,"NOAA",0,0,NA
"3251","US1CASB0001",2017-03-14,"NOAA",0,0,NA
"3252","US1CASB0011",2017-03-14,"NOAA",0,0,NA
"3253","US1CASB0001",2017-03-15,"NOAA",0,0,NA
"3254","US1CASB0011",2017-03-15,"NOAA",0,0,NA
"3255","US1CASB0001",2017-03-16,"NOAA",0,0,NA
"3256","US1CASB0011",2017-03-16,"NOAA",0,0,NA
"3257","US1CASB0001",2017-03-17,"NOAA",0,0,NA
"3258","US1CASB0011",2017-03-17,"NOAA",0,0,NA
"3259","US1CASB0001",2017-03-18,"NOAA",0,0,NA
"3260","US1CASB0011",2017-03-18,"NOAA",0,0,NA
"3261","US1CASB0001",2017-03-19,"NOAA",0,0,NA
"3262","US1CASB0011",2017-03-19,"NOAA",0,0,NA
"3263","US1CASB0001",2017-03-20,"NOAA",0,0,NA
"3264","US1CASB0011",2017-03-20,"NOAA",0,0,NA
"3265","US1CASB0001",2017-03-21,"NOAA",53,NA,NA
"3266","US1CASB0011",2017-03-21,"NOAA",38,NA,NA
"3267","US1CASB0001",2017-03-22,"NOAA",264,NA,NA
"3268","US1CASB0011",2017-03-22,"NOAA",170,NA,NA
"3269","US1CASB0001",2017-03-23,"NOAA",0,0,NA
"3270","US1CASB0011",2017-03-23,"NOAA",0,0,NA
"3271","US1CASB0001",2017-03-24,"NOAA",0,0,NA
"3272","US1CASB0011",2017-03-24,"NOAA",0,0,NA
"3273","US1CASB0001",2017-03-25,"NOAA",5,NA,NA
"3274","US1CASB0011",2017-03-25,"NOAA",10,NA,NA
"3275","US1CASB0001",2017-03-26,"NOAA",0,0,NA
"3276","US1CASB0011",2017-03-26,"NOAA",0,0,NA
"3277","US1CASB0001",2017-03-27,"NOAA",0,0,NA
"3278","US1CASB0011",2017-03-27,"NOAA",0,0,NA
"3279","US1CASB0001",2017-03-28,"NOAA",0,0,NA
"3280","US1CASB0011",2017-03-28,"NOAA",0,0,NA
"3281","US1CASB0001",2017-03-29,"NOAA",0,0,NA
"3282","US1CASB0011",2017-03-29,"NOAA",0,0,NA
"3283","US1CASB0001",2017-03-30,"NOAA",0,0,NA
"3284","US1CASB0011",2017-03-30,"NOAA",0,0,NA
"3285","US1CASB0001",2017-03-31,"NOAA",0,0,NA
"3286","US1CASB0011",2017-03-31,"NOAA",0,0,NA
"3287","US1CASB0001",2017-04-01,"NOAA",0,0,NA
"3288","US1CASB0011",2017-04-01,"NOAA",0,0,NA
"3289","US1CASB0001",2017-04-02,"NOAA",0,0,NA
"3290","US1CASB0011",2017-04-02,"NOAA",0,0,NA
"3291","US1CASB0001",2017-04-03,"NOAA",0,0,NA
"3292","US1CASB0011",2017-04-03,"NOAA",0,0,NA
"3293","US1CASB0001",2017-04-04,"NOAA",0,0,NA
"3294","US1CASB0011",2017-04-04,"NOAA",0,0,NA
"3295","US1CASB0001",2017-04-05,"NOAA",0,0,NA
"3296","US1CASB0011",2017-04-05,"NOAA",0,0,NA
"3297","US1CASB0001",2017-04-06,"NOAA",0,0,NA
"3298","US1CASB0011",2017-04-06,"NOAA",0,0,NA
"3299","US1CASB0001",2017-04-07,"NOAA",0,0,NA
"3300","US1CASB0011",2017-04-07,"NOAA",0,0,NA
"3301","US1CASB0001",2017-04-08,"NOAA",81,NA,NA
"3302","US1CASB0011",2017-04-08,"NOAA",43,NA,NA
"3303","US1CASB0001",2017-04-09,"NOAA",0,0,NA
"3304","US1CASB0011",2017-04-09,"NOAA",0,0,NA
"3305","US1CASB0001",2017-04-10,"NOAA",0,0,NA
"3306","US1CASB0011",2017-04-10,"NOAA",0,0,NA
"3307","US1CASB0001",2017-04-11,"NOAA",0,0,NA
"3308","US1CASB0011",2017-04-11,"NOAA",0,0,NA
"3309","US1CASB0001",2017-04-12,"NOAA",0,0,NA
"3310","US1CASB0011",2017-04-12,"NOAA",0,0,NA
"3311","US1CASB0001",2017-04-13,"NOAA",0,0,NA
"3312","US1CASB0011",2017-04-13,"NOAA",0,0,NA
"3313","US1CASB0001",2017-04-14,"NOAA",8,NA,NA
"3314","US1CASB0011",2017-04-14,"NOAA",8,NA,NA
"3315","US1CASB0001",2017-04-15,"NOAA",0,0,NA
"3316","US1CASB0011",2017-04-15,"NOAA",0,0,NA
"3317","US1CASB0001",2017-04-16,"NOAA",0,0,NA
"3318","US1CASB0011",2017-04-16,"NOAA",0,0,NA
"3319","US1CASB0001",2017-04-17,"NOAA",0,0,NA
"3320","US1CASB0011",2017-04-17,"NOAA",0,0,NA
"3321","US1CASB0001",2017-04-18,"NOAA",28,NA,NA
"3322","US1CASB0011",2017-04-18,"NOAA",0,NA,NA
"3323","US1CASB0001",2017-04-19,"NOAA",58,NA,NA
"3324","US1CASB0011",2017-04-19,"NOAA",64,NA,NA
"3325","US1CASB0001",2017-04-20,"NOAA",0,0,NA
"3326","US1CASB0011",2017-04-20,"NOAA",0,0,NA
"3327","US1CASB0001",2017-04-21,"NOAA",0,0,NA
"3328","US1CASB0011",2017-04-21,"NOAA",0,0,NA
"3329","US1CASB0001",2017-04-22,"NOAA",0,0,NA
"3330","US1CASB0011",2017-04-22,"NOAA",0,0,NA
"3331","US1CASB0001",2017-04-23,"NOAA",0,0,NA
"3332","US1CASB0011",2017-04-23,"NOAA",0,0,NA
"3333","US1CASB0001",2017-04-24,"NOAA",0,0,NA
"3334","US1CASB0011",2017-04-24,"NOAA",0,0,NA
"3335","US1CASB0001",2017-04-25,"NOAA",0,0,NA
"3336","US1CASB0011",2017-04-25,"NOAA",0,0,NA
"3337","US1CASB0001",2017-04-26,"NOAA",0,0,NA
"3338","US1CASB0011",2017-04-26,"NOAA",0,0,NA
"3339","US1CASB0001",2017-04-27,"NOAA",0,0,NA
"3340","US1CASB0011",2017-04-27,"NOAA",0,0,NA
"3341","US1CASB0001",2017-04-28,"NOAA",0,0,NA
"3342","US1CASB0011",2017-04-28,"NOAA",0,0,NA
"3343","US1CASB0001",2017-04-29,"NOAA",0,0,NA
"3344","US1CASB0011",2017-04-29,"NOAA",0,0,NA
"3345","US1CASB0001",2017-04-30,"NOAA",0,0,NA
"3346","US1CASB0011",2017-04-30,"NOAA",0,0,NA
"3347","US1CASB0001",2017-05-01,"NOAA",0,0,NA
"3348","US1CASB0011",2017-05-01,"NOAA",0,0,NA
"3349","US1CASB0001",2017-05-02,"NOAA",0,0,NA
"3350","US1CASB0011",2017-05-02,"NOAA",0,0,NA
"3351","US1CASB0001",2017-05-03,"NOAA",0,0,NA
"3352","US1CASB0011",2017-05-03,"NOAA",0,0,NA
"3353","US1CASB0001",2017-05-04,"NOAA",0,0,NA
"3354","US1CASB0011",2017-05-04,"NOAA",0,0,NA
"3355","US1CASB0001",2017-05-05,"NOAA",0,0,NA
"3356","US1CASB0011",2017-05-05,"NOAA",0,0,NA
"3357","US1CASB0001",2017-05-06,"NOAA",0,0,NA
"3358","US1CASB0011",2017-05-06,"NOAA",0,0,NA
"3359","US1CASB0001",2017-05-07,"NOAA",48,NA,NA
"3360","US1CASB0011",2017-05-07,"NOAA",33,NA,NA
"3361","US1CASB0001",2017-05-08,"NOAA",23,NA,NA
"3362","US1CASB0011",2017-05-08,"NOAA",18,NA,NA
"3363","US1CASB0001",2017-05-09,"NOAA",0,0,NA
"3364","US1CASB0011",2017-05-09,"NOAA",0,0,NA
"3365","US1CASB0001",2017-05-10,"NOAA",0,0,NA
"3366","US1CASB0011",2017-05-10,"NOAA",0,0,NA
"3367","US1CASB0001",2017-05-11,"NOAA",0,0,NA
"3368","US1CASB0011",2017-05-11,"NOAA",0,0,NA
"3369","US1CASB0001",2017-05-12,"NOAA",0,0,NA
"3370","US1CASB0011",2017-05-12,"NOAA",0,0,NA
"3371","US1CASB0001",2017-05-13,"NOAA",0,0,NA
"3372","US1CASB0011",2017-05-13,"NOAA",0,0,NA
"3373","US1CASB0001",2017-05-14,"NOAA",0,0,NA
"3374","US1CASB0011",2017-05-14,"NOAA",0,0,NA
"3375","US1CASB0001",2017-05-15,"NOAA",0,0,NA
"3376","US1CASB0011",2017-05-15,"NOAA",0,0,NA
"3377","US1CASB0001",2017-05-16,"NOAA",0,0,NA
"3378","US1CASB0011",2017-05-16,"NOAA",0,0,NA
"3379","US1CASB0001",2017-05-17,"NOAA",0,0,NA
"3380","US1CASB0011",2017-05-17,"NOAA",0,0,NA
"3381","US1CASB0001",2017-05-18,"NOAA",0,0,NA
"3382","US1CASB0011",2017-05-18,"NOAA",0,0,NA
"3383","US1CASB0001",2017-05-19,"NOAA",0,0,NA
"3384","US1CASB0011",2017-05-19,"NOAA",0,0,NA
"3385","US1CASB0001",2017-05-20,"NOAA",0,0,NA
"3386","US1CASB0011",2017-05-20,"NOAA",0,0,NA
"3387","US1CASB0001",2017-05-21,"NOAA",0,0,NA
"3388","US1CASB0011",2017-05-21,"NOAA",0,0,NA
"3389","US1CASB0001",2017-05-22,"NOAA",0,0,NA
"3390","US1CASB0011",2017-05-22,"NOAA",0,0,NA
"3391","US1CASB0001",2017-05-23,"NOAA",0,0,NA
"3392","US1CASB0011",2017-05-23,"NOAA",0,0,NA
"3393","US1CASB0001",2017-05-24,"NOAA",0,0,NA
"3394","US1CASB0011",2017-05-24,"NOAA",0,0,NA
"3395","US1CASB0001",2017-05-25,"NOAA",0,0,NA
"3396","US1CASB0011",2017-05-25,"NOAA",0,0,NA
"3397","US1CASB0001",2017-05-26,"NOAA",0,0,NA
"3398","US1CASB0011",2017-05-26,"NOAA",0,0,NA
"3399","US1CASB0001",2017-05-27,"NOAA",0,0,NA
"3400","US1CASB0011",2017-05-27,"NOAA",0,0,NA
"3401","US1CASB0001",2017-05-28,"NOAA",0,0,NA
"3402","US1CASB0011",2017-05-28,"NOAA",0,0,NA
"3403","US1CASB0001",2017-05-29,"NOAA",0,0,NA
"3404","US1CASB0011",2017-05-29,"NOAA",0,0,NA
"3405","US1CASB0001",2017-05-30,"NOAA",0,0,NA
"3406","US1CASB0011",2017-05-30,"NOAA",0,0,NA
"3407","US1CASB0001",2017-05-31,"NOAA",0,0,NA
"3408","US1CASB0011",2017-05-31,"NOAA",0,0,NA
"3409","US1CASB0001",2017-06-01,"NOAA",0,0,NA
"3410","US1CASB0011",2017-06-01,"NOAA",0,0,NA
"3411","US1CASB0001",2017-06-02,"NOAA",0,0,NA
"3412","US1CASB0011",2017-06-02,"NOAA",0,0,NA
"3413","US1CASB0001",2017-06-03,"NOAA",0,0,NA
"3414","US1CASB0011",2017-06-03,"NOAA",0,0,NA
"3415","US1CASB0001",2017-06-04,"NOAA",0,0,NA
"3416","US1CASB0011",2017-06-04,"NOAA",0,0,NA
"3417","US1CASB0001",2017-06-05,"NOAA",0,0,NA
"3418","US1CASB0011",2017-06-05,"NOAA",0,0,NA
"3419","US1CASB0001",2017-06-06,"NOAA",0,0,NA
"3420","US1CASB0011",2017-06-06,"NOAA",0,0,NA
"3421","US1CASB0001",2017-06-07,"NOAA",0,0,NA
"3422","US1CASB0011",2017-06-07,"NOAA",0,0,NA
"3423","US1CASB0001",2017-06-08,"NOAA",0,0,NA
"3424","US1CASB0011",2017-06-08,"NOAA",0,0,NA
"3425","US1CASB0001",2017-06-09,"NOAA",0,0,NA
"3426","US1CASB0011",2017-06-09,"NOAA",0,0,NA
"3427","US1CASB0001",2017-06-10,"NOAA",0,0,NA
"3428","US1CASB0011",2017-06-10,"NOAA",0,0,NA
"3429","US1CASB0001",2017-06-11,"NOAA",0,0,NA
"3430","US1CASB0011",2017-06-11,"NOAA",0,0,NA
"3431","US1CASB0001",2017-06-12,"NOAA",0,0,NA
"3432","US1CASB0011",2017-06-12,"NOAA",0,0,NA
"3433","US1CASB0001",2017-06-13,"NOAA",0,0,NA
"3434","US1CASB0011",2017-06-13,"NOAA",0,0,NA
"3435","US1CASB0001",2017-06-14,"NOAA",0,0,NA
"3436","US1CASB0011",2017-06-14,"NOAA",0,0,NA
"3437","US1CASB0001",2017-06-15,"NOAA",0,0,NA
"3438","US1CASB0011",2017-06-15,"NOAA",0,0,NA
"3439","US1CASB0001",2017-06-16,"NOAA",0,0,NA
"3440","US1CASB0011",2017-06-16,"NOAA",0,0,NA
"3441","US1CASB0001",2017-06-17,"NOAA",0,0,NA
"3442","US1CASB0011",2017-06-17,"NOAA",0,0,NA
"3443","US1CASB0001",2017-06-18,"NOAA",0,0,NA
"3444","US1CASB0011",2017-06-18,"NOAA",0,0,NA
"3445","US1CASB0001",2017-06-19,"NOAA",0,0,NA
"3446","US1CASB0011",2017-06-19,"NOAA",0,0,NA
"3447","US1CASB0001",2017-06-20,"NOAA",0,0,NA
"3448","US1CASB0011",2017-06-20,"NOAA",0,0,NA
"3449","US1CASB0001",2017-06-21,"NOAA",0,0,NA
"3450","US1CASB0011",2017-06-21,"NOAA",0,0,NA
"3451","US1CASB0001",2017-06-22,"NOAA",0,0,NA
"3452","US1CASB0011",2017-06-22,"NOAA",0,0,NA
"3453","US1CASB0001",2017-06-23,"NOAA",0,0,NA
"3454","US1CASB0011",2017-06-23,"NOAA",0,0,NA
"3455","US1CASB0001",2017-06-24,"NOAA",0,0,NA
"3456","US1CASB0011",2017-06-24,"NOAA",0,0,NA
"3457","US1CASB0001",2017-06-25,"NOAA",0,0,NA
"3458","US1CASB0011",2017-06-25,"NOAA",0,0,NA
"3459","US1CASB0001",2017-06-26,"NOAA",0,0,NA
"3460","US1CASB0011",2017-06-26,"NOAA",0,0,NA
"3461","US1CASB0001",2017-06-27,"NOAA",0,0,NA
"3462","US1CASB0011",2017-06-27,"NOAA",0,0,NA
"3463","US1CASB0001",2017-06-28,"NOAA",0,0,NA
"3464","US1CASB0011",2017-06-28,"NOAA",0,0,NA
"3465","US1CASB0001",2017-06-29,"NOAA",0,0,NA
"3466","US1CASB0011",2017-06-29,"NOAA",0,0,NA
"3467","US1CASB0001",2017-06-30,"NOAA",0,0,NA
"3468","US1CASB0011",2017-06-30,"NOAA",0,0,NA
"3469","US1CASB0001",2017-07-01,"NOAA",0,0,NA
"3470","US1CASB0011",2017-07-01,"NOAA",0,0,NA
"3471","US1CASB0001",2017-07-02,"NOAA",0,0,NA
"3472","US1CASB0011",2017-07-02,"NOAA",0,0,NA
"3473","US1CASB0001",2017-07-03,"NOAA",0,0,NA
"3474","US1CASB0011",2017-07-03,"NOAA",0,0,NA
"3475","US1CASB0001",2017-07-04,"NOAA",0,0,NA
"3476","US1CASB0011",2017-07-04,"NOAA",0,0,NA
"3477","US1CASB0001",2017-07-05,"NOAA",0,0,NA
"3478","US1CASB0011",2017-07-05,"NOAA",0,0,NA
"3479","US1CASB0001",2017-07-06,"NOAA",0,0,NA
"3480","US1CASB0011",2017-07-06,"NOAA",0,0,NA
"3481","US1CASB0001",2017-07-07,"NOAA",0,0,NA
"3482","US1CASB0011",2017-07-07,"NOAA",0,0,NA
"3483","US1CASB0001",2017-07-08,"NOAA",0,0,NA
"3484","US1CASB0011",2017-07-08,"NOAA",0,0,NA
"3485","US1CASB0001",2017-07-09,"NOAA",0,0,NA
"3486","US1CASB0011",2017-07-09,"NOAA",0,0,NA
"3487","US1CASB0001",2017-07-10,"NOAA",0,0,NA
"3488","US1CASB0011",2017-07-10,"NOAA",0,0,NA
"3489","US1CASB0001",2017-07-11,"NOAA",0,0,NA
"3490","US1CASB0011",2017-07-11,"NOAA",0,0,NA
"3491","US1CASB0001",2017-07-12,"NOAA",0,0,NA
"3492","US1CASB0011",2017-07-12,"NOAA",0,0,NA
"3493","US1CASB0001",2017-07-13,"NOAA",0,0,NA
"3494","US1CASB0011",2017-07-13,"NOAA",0,0,NA
"3495","US1CASB0001",2017-07-14,"NOAA",0,0,NA
"3496","US1CASB0011",2017-07-14,"NOAA",0,0,NA
"3497","US1CASB0001",2017-07-15,"NOAA",0,0,NA
"3498","US1CASB0011",2017-07-15,"NOAA",0,0,NA
"3499","US1CASB0001",2017-07-16,"NOAA",0,0,NA
"3500","US1CASB0011",2017-07-16,"NOAA",0,0,NA
"3501","US1CASB0001",2017-07-17,"NOAA",0,0,NA
"3502","US1CASB0011",2017-07-17,"NOAA",0,0,NA
"3503","US1CASB0001",2017-07-18,"NOAA",0,0,NA
"3504","US1CASB0011",2017-07-18,"NOAA",0,0,NA
"3505","US1CASB0001",2017-07-19,"NOAA",0,0,NA
"3506","US1CASB0011",2017-07-19,"NOAA",0,0,NA
"3507","US1CASB0001",2017-07-20,"NOAA",0,0,NA
"3508","US1CASB0011",2017-07-20,"NOAA",0,0,NA
"3509","US1CASB0001",2017-07-21,"NOAA",0,0,NA
"3510","US1CASB0011",2017-07-21,"NOAA",0,0,NA
"3511","US1CASB0001",2017-07-22,"NOAA",0,0,NA
"3512","US1CASB0011",2017-07-22,"NOAA",0,0,NA
"3513","US1CASB0001",2017-07-23,"NOAA",0,0,NA
"3514","US1CASB0011",2017-07-23,"NOAA",0,0,NA
"3515","US1CASB0001",2017-07-24,"NOAA",0,0,NA
"3516","US1CASB0011",2017-07-24,"NOAA",0,0,NA
"3517","US1CASB0001",2017-07-25,"NOAA",0,0,NA
"3518","US1CASB0011",2017-07-25,"NOAA",0,0,NA
"3519","US1CASB0001",2017-07-26,"NOAA",NA,NA,NA
"3520","US1CASB0011",2017-07-26,"NOAA",0,0,NA
"3521","US1CASB0001",2017-07-27,"NOAA",0,0,NA
"3522","US1CASB0011",2017-07-27,"NOAA",0,0,NA
"3523","US1CASB0001",2017-07-28,"NOAA",0,0,NA
"3524","US1CASB0011",2017-07-28,"NOAA",0,0,NA
"3525","US1CASB0001",2017-07-29,"NOAA",0,0,NA
"3526","US1CASB0011",2017-07-29,"NOAA",0,0,NA
"3527","US1CASB0001",2017-07-30,"NOAA",0,0,NA
"3528","US1CASB0011",2017-07-30,"NOAA",0,0,NA
"3529","US1CASB0001",2017-07-31,"NOAA",0,0,NA
"3530","US1CASB0011",2017-07-31,"NOAA",0,0,NA
"3531","US1CASB0001",2017-08-01,"NOAA",0,0,NA
"3532","US1CASB0011",2017-08-01,"NOAA",0,0,NA
"3533","US1CASB0001",2017-08-02,"NOAA",0,NA,NA
"3534","US1CASB0011",2017-08-02,"NOAA",5,NA,NA
"3535","US1CASB0001",2017-08-03,"NOAA",0,0,NA
"3536","US1CASB0011",2017-08-03,"NOAA",0,0,NA
"3537","US1CASB0001",2017-08-04,"NOAA",0,0,NA
"3538","US1CASB0011",2017-08-04,"NOAA",0,0,NA
"3539","US1CASB0001",2017-08-05,"NOAA",0,0,NA
"3540","US1CASB0011",2017-08-05,"NOAA",0,0,NA
"3541","US1CASB0001",2017-08-06,"NOAA",0,0,NA
"3542","US1CASB0011",2017-08-06,"NOAA",0,0,NA
"3543","US1CASB0001",2017-08-07,"NOAA",0,0,NA
"3544","US1CASB0011",2017-08-07,"NOAA",0,0,NA
"3545","US1CASB0001",2017-08-08,"NOAA",0,0,NA
"3546","US1CASB0011",2017-08-08,"NOAA",0,0,NA
"3547","US1CASB0001",2017-08-09,"NOAA",0,0,NA
"3548","US1CASB0011",2017-08-09,"NOAA",0,0,NA
"3549","US1CASB0001",2017-08-10,"NOAA",0,0,NA
"3550","US1CASB0011",2017-08-10,"NOAA",0,0,NA
"3551","US1CASB0001",2017-08-11,"NOAA",0,NA,NA
"3552","US1CASB0011",2017-08-11,"NOAA",0,0,NA
"3553","US1CASB0001",2017-08-12,"NOAA",0,0,NA
"3554","US1CASB0011",2017-08-12,"NOAA",0,0,NA
"3555","US1CASB0001",2017-08-13,"NOAA",0,0,NA
"3556","US1CASB0011",2017-08-13,"NOAA",0,0,NA
"3557","US1CASB0001",2017-08-14,"NOAA",0,0,NA
"3558","US1CASB0011",2017-08-14,"NOAA",0,0,NA
"3559","US1CASB0001",2017-08-15,"NOAA",0,0,NA
"3560","US1CASB0011",2017-08-15,"NOAA",0,0,NA
"3561","US1CASB0001",2017-08-16,"NOAA",0,0,NA
"3562","US1CASB0011",2017-08-16,"NOAA",0,0,NA
"3563","US1CASB0001",2017-08-17,"NOAA",0,0,NA
"3564","US1CASB0011",2017-08-17,"NOAA",0,0,NA
"3565","US1CASB0001",2017-08-18,"NOAA",0,0,NA
"3566","US1CASB0011",2017-08-18,"NOAA",0,0,NA
"3567","US1CASB0001",2017-08-19,"NOAA",0,0,NA
"3568","US1CASB0011",2017-08-19,"NOAA",0,0,NA
"3569","US1CASB0001",2017-08-20,"NOAA",0,0,NA
"3570","US1CASB0011",2017-08-20,"NOAA",0,0,NA
"3571","US1CASB0001",2017-08-21,"NOAA",0,0,NA
"3572","US1CASB0011",2017-08-21,"NOAA",0,0,NA
"3573","US1CASB0001",2017-08-22,"NOAA",0,0,NA
"3574","US1CASB0011",2017-08-22,"NOAA",0,0,NA
"3575","US1CASB0001",2017-08-23,"NOAA",0,0,NA
"3576","US1CASB0011",2017-08-23,"NOAA",0,0,NA
"3577","US1CASB0001",2017-08-24,"NOAA",0,0,NA
"3578","US1CASB0011",2017-08-24,"NOAA",0,0,NA
"3579","US1CASB0001",2017-08-25,"NOAA",0,0,NA
"3580","US1CASB0011",2017-08-25,"NOAA",0,0,NA
"3581","US1CASB0001",2017-08-26,"NOAA",0,0,NA
"3582","US1CASB0011",2017-08-26,"NOAA",0,0,NA
"3583","US1CASB0001",2017-08-27,"NOAA",0,0,NA
"3584","US1CASB0011",2017-08-27,"NOAA",0,0,NA
"3585","US1CASB0001",2017-08-28,"NOAA",0,0,NA
"3586","US1CASB0011",2017-08-28,"NOAA",0,0,NA
"3587","US1CASB0001",2017-08-29,"NOAA",0,0,NA
"3588","US1CASB0011",2017-08-29,"NOAA",0,0,NA
"3589","US1CASB0001",2017-08-30,"NOAA",0,0,NA
"3590","US1CASB0011",2017-08-30,"NOAA",0,0,NA
"3591","US1CASB0001",2017-08-31,"NOAA",NA,NA,NA
"3592","US1CASB0011",2017-08-31,"NOAA",0,0,NA
"3593","US1CASB0001",2017-09-01,"NOAA",0,0,NA
"3594","US1CASB0011",2017-09-01,"NOAA",0,0,NA
"3595","US1CASB0001",2017-09-02,"NOAA",0,0,NA
"3596","US1CASB0011",2017-09-02,"NOAA",0,0,NA
"3597","US1CASB0001",2017-09-03,"NOAA",0,0,NA
"3598","US1CASB0011",2017-09-03,"NOAA",0,0,NA
"3599","US1CASB0001",2017-09-04,"NOAA",13,NA,NA
"3600","US1CASB0011",2017-09-04,"NOAA",18,NA,NA
"3601","US1CASB0001",2017-09-05,"NOAA",0,0,NA
"3602","US1CASB0011",2017-09-05,"NOAA",0,0,NA
"3603","US1CASB0001",2017-09-06,"NOAA",0,0,NA
"3604","US1CASB0011",2017-09-06,"NOAA",0,0,NA
"3605","US1CASB0001",2017-09-07,"NOAA",0,0,NA
"3606","US1CASB0011",2017-09-07,"NOAA",0,0,NA
"3607","US1CASB0001",2017-09-08,"NOAA",0,0,NA
"3608","US1CASB0011",2017-09-08,"NOAA",0,0,NA
"3609","US1CASB0001",2017-09-09,"NOAA",0,0,NA
"3610","US1CASB0011",2017-09-09,"NOAA",0,0,NA
"3611","US1CASB0001",2017-09-10,"NOAA",0,0,NA
"3612","US1CASB0011",2017-09-10,"NOAA",0,0,NA
"3613","US1CASB0001",2017-09-11,"NOAA",38,NA,NA
"3614","US1CASB0011",2017-09-11,"NOAA",36,NA,NA
"3615","US1CASB0001",2017-09-12,"NOAA",0,0,NA
"3616","US1CASB0011",2017-09-12,"NOAA",0,0,NA
"3617","US1CASB0001",2017-09-13,"NOAA",0,0,NA
"3618","US1CASB0011",2017-09-13,"NOAA",0,0,NA
"3619","US1CASB0001",2017-09-14,"NOAA",0,0,NA
"3620","US1CASB0011",2017-09-14,"NOAA",0,0,NA
"3621","US1CASB0001",2017-09-15,"NOAA",0,0,NA
"3622","US1CASB0011",2017-09-15,"NOAA",0,0,NA
