monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980110
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980111
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980112
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980113
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980114
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980115
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980116
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980117
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980118
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980119
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980120
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980097
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980098
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980099
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980100
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980101
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980102
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980103
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980104
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980105
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980106
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980107
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875643,155980108
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980085
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980086
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980087
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980088
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980089
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980090
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980091
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980092
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980093
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980094
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980095
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875642,155980096
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980073
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980074
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980075
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980076
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980077
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980078
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980079
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980080
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980081
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980082
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980083
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875641,155980084
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980061
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980062
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980063
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980064
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980065
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980066
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980067
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980068
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980069
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980070
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980071
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875640,155980072
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980049
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980050
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980051
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980052
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980053
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980054
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980055
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980056
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980057
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980058
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980059
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875639,155980060
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980037
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980038
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980039
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980040
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980041
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980042
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980043
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980044
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980045
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980046
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980047
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875638,155980048
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979845
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979846
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979847
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979848
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979849
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979850
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979851
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979852
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979853
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979854
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979855
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875622,155979856
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979833
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979834
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979835
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979836
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979837
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979838
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979839
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979840
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979841
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979842
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979843
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875621,155979844
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979821
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979822
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979823
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979824
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979825
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979826
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979827
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979828
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979829
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979830
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979831
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875620,155979832
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979701
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979702
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979703
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979704
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979705
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979706
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979707
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979708
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979709
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979710
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979711
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875610,155979712
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979689
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979690
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979691
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979692
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979693
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979694
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979695
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979696
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979697
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979698
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979699
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875609,155979700
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979677
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979678
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979679
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979680
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979681
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979682
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979683
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979684
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979685
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979686
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979687
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875608,155979688
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979665
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979666
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979667
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979668
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979669
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979670
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979671
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979672
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979673
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979674
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979675
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875607,155979676
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979653
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979654
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979655
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979656
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979657
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979658
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979659
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979660
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979661
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979662
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979663
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875606,155979664
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979641
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979642
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979643
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979644
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979645
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979646
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979647
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979648
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979649
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979650
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979651
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875605,155979652
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979557
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979558
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979559
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979560
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979561
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979562
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979563
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979564
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979565
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979566
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979567
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875598,155979568
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979545
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979546
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979547
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979548
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979549
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979550
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979551
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979552
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979553
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979554
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979555
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875597,155979556
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979533
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979534
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979535
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979536
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979537
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979538
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979539
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979540
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979541
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979542
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979543
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875596,155979544
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979521
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979522
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979523
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979524
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979525
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979526
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979527
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979528
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979529
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979530
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979531
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875595,155979532
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979509
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979510
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979511
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979512
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979513
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979514
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979515
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979516
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979517
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979518
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979519
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875594,155979520
4,April,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979497
8,August,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979498
12,December,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979499
2,February,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979500
1,January,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979501
7,July,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979502
6,June,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979503
3,March,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979504
5,May,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979505
11,November,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979506
10,October,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979507
9,September,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875593,155979508
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979485
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979486
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979487
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979488
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979489
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979490
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979491
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979492
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979493
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979494
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979495
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875592,155979496
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979473
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979474
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979475
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979476
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979477
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979478
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979479
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979480
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979481
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979482
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979483
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875591,155979484
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979461
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979462
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979463
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979464
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979465
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979466
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979467
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979468
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979469
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979470
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979471
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875590,155979472
4,April,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979449
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979450
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979451
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979452
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979453
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979454
6,June,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979455
3,March,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979456
5,May,Frequent,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979457
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875589,155979458
