monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896902,156223609
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896902,156223610
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896902,156223611
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896902,156223612
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896902,156223613
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223590
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223591
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223592
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223593
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223594
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223595
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223596
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223597
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223598
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223599
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223600
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896901,156223601
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223578
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223579
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223580
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223581
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223582
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223583
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223584
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223585
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223586
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223587
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223588
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896900,156223589
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223566
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223567
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223568
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223569
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223570
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223571
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223572
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223573
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223574
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223575
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223576
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896899,156223577
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223542
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223543
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223544
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223545
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223546
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223547
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223548
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223549
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223550
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223551
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223552
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896897,156223553
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223530
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223531
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223532
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223533
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223534
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223535
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223536
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223537
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223538
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223539
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223540
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896896,156223541
4,April,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223494
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223495
12,December,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223496
2,February,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223497
1,January,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223498
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223499
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223500
3,March,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223501
5,May,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223502
11,November,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223503
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223504
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896893,156223505
1,January,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223482
2,February,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223483
3,March,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223484
4,April,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223485
5,May,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223486
6,June,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223487
7,July,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223488
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223489
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223490
10,October,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223491
11,November,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223492
12,December,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896892,156223493
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223470
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223471
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223472
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223473
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223474
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223475
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223476
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223477
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223478
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223479
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223480
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896891,156223481
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223458
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223459
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223460
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223461
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223462
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223463
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223464
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223465
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223466
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223467
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223468
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896890,156223469
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223446
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223447
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223448
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223449
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223450
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223451
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223452
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223453
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223454
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223455
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223456
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896889,156223457
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223374
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223375
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223376
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223377
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223378
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223379
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223380
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223381
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223382
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223383
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223384
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896883,156223385
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223362
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223363
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223364
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223365
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223366
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223367
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223368
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223369
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223370
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223371
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223372
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896882,156223373
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223350
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223351
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223352
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223353
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223354
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223355
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223356
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223357
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223358
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223359
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223360
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896881,156223361
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223338
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223339
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223340
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223341
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223342
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223343
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223344
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223345
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223346
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223347
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223348
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896880,156223349
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223326
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223327
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223328
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223329
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223330
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223331
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223332
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223333
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223334
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223335
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223336
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896879,156223337
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223314
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223315
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223316
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223317
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223318
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223319
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223320
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223321
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223322
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223323
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223324
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896878,156223325
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223302
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223303
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223304
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223305
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223306
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223307
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223308
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223309
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223310
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223311
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223312
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896877,156223313
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223290
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223291
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223292
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223293
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223294
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223295
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223296
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223297
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223298
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223299
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223300
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896876,156223301
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896875,156223278
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896875,156223279
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896875,156223280
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896875,156223281
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896875,156223282
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896875,156223283
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896875,156223284
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896875,156223285
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896875,156223286
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896875,156223287
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896875,156223288
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896875,156223289
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223266
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223267
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223268
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223269
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223270
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223271
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223272
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223273
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223274
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223275
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223276
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896874,156223277
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223254
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223255
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223256
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223257
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223258
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223259
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223260
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223261
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223262
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223263
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223264
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896873,156223265
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223242
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223243
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223244
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223245
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223246
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223247
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223248
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223249
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223250
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223251
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223252
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896872,156223253
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896871,156223230
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896871,156223231
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896871,156223232
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896871,156223233
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896871,156223234
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896871,156223235
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896871,156223236
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896871,156223237
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896871,156223238
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896871,156223239
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14896871,156223240
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896871,156223241
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896870,156223218
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896870,156223219
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896870,156223220
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896870,156223221
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896870,156223222
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896870,156223223
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896870,156223224
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896870,156223225
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896870,156223226
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896870,156223227
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896870,156223228
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896870,156223229
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223206
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223207
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223208
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223209
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223210
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896869,156223211
